"","INDREP_red","iris","libcom17","lib_com16","lib_dep","REG","reg16","lib_reg","lib_reg16","LIB_EPCI16","BAT_red","CODEPOSTAL_red","CODSEGPATRIM_red","COMPLGEO_red","COMPLIDENT_red","construct_red","CONV_red","COULOIR_red","CUS_red","DATCONV_red","DEP","DEPCOM_red","depcom_red16","DPEDATE_red","DPEENERGIE_red","DPESERRE_red","DROIT_red","ENTREE_red","EPCI16","ESC_red","ETAGE_red","finan_red","IMMEU_red","LIBSEGPATRIM_red","LIEUDIT_red","locat_red","nbpiece_red","NOMVOIE_red","NUMAPPT_red","NUMBOITE_red","NUMCONV_red","NUMVOIE_red","origine_red","patrimoine_red","QPV_red","SRU_ALINEA_red","SRU_EXPIR_red","surfhab_red","TYPECONST_red","TYPVOIE_red","x","y"
"21046",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,4,"0",52,"2","AGENCE WATTEAU",NA,"1965",4,"BOULEVARD DE LA FRATERNITE","30","","4490080A","115",1,"1965","2",1,2019,73,"C","BOULEVARD",353113.55,6690138.6
"21047",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,4,"0",52,"2","AGENCE WATTEAU",NA,"1965",4,"BOULEVARD DE LA FRATERNITE","31","","4490080A","115",1,"1965","2",1,2019,73,"C","BOULEVARD",353113.55,6690138.6
"21048",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,4,"1",52,"2","AGENCE WATTEAU",NA,"1965",4,"BOULEVARD DE LA FRATERNITE","32","","4490080A","115",1,"1965","2",1,2019,73,"C","BOULEVARD",353113.55,6690138.6
"21049",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,4,"1",52,"2","AGENCE WATTEAU",NA,"1965",4,"BOULEVARD DE LA FRATERNITE","33","","4490080A","115",1,"1965","2",1,2019,73,"C","BOULEVARD",353113.55,6690138.6
"21050",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,4,"2",52,"2","AGENCE WATTEAU",NA,"1965",4,"BOULEVARD DE LA FRATERNITE","34","","4490080A","115",1,"1965","2",1,2019,73,"C","BOULEVARD",353113.55,6690138.6
"21051",NA,"0303","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44100,6,"",NA,1963,1,NA,NA,"01/12/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,7,"4",52,"3","AGENCE WATTEAU",NA,"1964",4,"RUE CLAUDE LORRAIN","57","","4490112A","34",1,"1964","1",1,2019,70,"C","RUE",352097.21,6690722.68
"21052",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,4,"2",52,"2","AGENCE WATTEAU",NA,"1965",4,"BOULEVARD DE LA FRATERNITE","35","","4490080A","115",1,"1965","2",1,2019,73,"C","BOULEVARD",353113.55,6690138.6
"21053",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,4,"3",52,"2","AGENCE WATTEAU",NA,"1965",4,"BOULEVARD DE LA FRATERNITE","36","","4490080A","115",1,"1965","2",1,2019,73,"C","BOULEVARD",353113.55,6690138.6
"21054",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,4,"3",52,"2","AGENCE WATTEAU",NA,"1965",4,"BOULEVARD DE LA FRATERNITE","37","","4490080A","115",1,"1965","2",1,2019,73,"C","BOULEVARD",353113.55,6690138.6
"21055",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,4,"4",52,"2","AGENCE WATTEAU",NA,"1965",4,"BOULEVARD DE LA FRATERNITE","38","","4490080A","115",1,"1965","2",1,2019,73,"C","BOULEVARD",353113.55,6690138.6
"21056",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,4,"4",52,"2","AGENCE WATTEAU",NA,"1965",4,"BOULEVARD DE LA FRATERNITE","39","","4490080A","115",1,"1965","2",1,2019,73,"C","BOULEVARD",353113.55,6690138.6
"21057",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,5,"0",52,"2","AGENCE WATTEAU",NA,"1965",5,"BOULEVARD DE LA FRATERNITE","40","","4490080A","113",1,"1965","2",1,2019,88,"C","BOULEVARD",353096.8,6690130.25
"21058",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,5,"0",52,"2","AGENCE WATTEAU",NA,"1965",3,"BOULEVARD DE LA FRATERNITE","41","","4490080A","113",1,"1965","2",1,2019,60,"C","BOULEVARD",353096.8,6690130.25
"21059",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,5,"1",52,"2","AGENCE WATTEAU",NA,"1965",4,"BOULEVARD DE LA FRATERNITE","42","","4490080A","113",1,"1965","2",1,2019,71,"C","BOULEVARD",353096.8,6690130.25
"21060",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,5,"1",52,"2","AGENCE WATTEAU",NA,"1965",5,"BOULEVARD DE LA FRATERNITE","43","","4490080A","113",1,"1965","2",1,2019,88,"C","BOULEVARD",353096.8,6690130.25
"21061",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,5,"2",52,"2","AGENCE WATTEAU",NA,"1965",5,"BOULEVARD DE LA FRATERNITE","44","","4490080A","113",1,"1965","2",1,2019,88,"C","BOULEVARD",353096.8,6690130.25
"21062",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,5,"2",52,"2","AGENCE WATTEAU",NA,"1965",4,"BOULEVARD DE LA FRATERNITE","45","","4490080A","113",1,"1965","2",1,2019,71,"C","BOULEVARD",353096.8,6690130.25
"21063",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,5,"3",52,"2","AGENCE WATTEAU",NA,"1965",4,"BOULEVARD DE LA FRATERNITE","46","","4490080A","113",1,"1965","2",1,2019,71,"C","BOULEVARD",353096.8,6690130.25
"21064",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,5,"3",52,"2","AGENCE WATTEAU",NA,"1965",5,"BOULEVARD DE LA FRATERNITE","47","","4490080A","113",1,"1965","2",1,2019,88,"C","BOULEVARD",353096.8,6690130.25
"21065",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,5,"4",52,"2","AGENCE WATTEAU",NA,"1965",5,"BOULEVARD DE LA FRATERNITE","48","","4490080A","113",1,"1965","2",1,2019,88,"C","BOULEVARD",353096.8,6690130.25
"21066",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1963,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,5,"4",52,"2","AGENCE WATTEAU",NA,"1965",4,"BOULEVARD DE LA FRATERNITE","49","","4490080A","113",1,"1965","2",1,2019,71,"C","BOULEVARD",353096.8,6690130.25
"21067",NA,"0304","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1964,1,NA,NA,"04/03/1983",44,44109,NA,"09/2010","D","E",1,TRUE,244400404,6,"3",51,"1","AGENCE WATTEAU",NA,"1964",4,"RUE JEAN BAPTISTE DELAMBRE","57","","4483002A","10",1,"1964","2",1,2018,66,"C","RUE",352958.5,6690126.9
"21068",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"0",12,"1","AGENCE WATTEAU",NA,"1987",1,"ALLEE PROFESSEUR JULES POUMIER","1","","448724A","4",1,"1987","2",1,2025,37,"C","ALLEE",352289.54,6689285.55
"21069",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"0",12,"1","AGENCE WATTEAU",NA,"1987",1,"ALLEE PROFESSEUR JULES POUMIER","2","","448724A","4",1,"1987","2",1,2025,33,"C","ALLEE",352289.54,6689285.55
"21070",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"0",12,"1","AGENCE WATTEAU",NA,"1987",2,"ALLEE PROFESSEUR JULES POUMIER","3","","448724A","4",1,"1987","2",1,2025,55,"C","ALLEE",352289.54,6689285.55
"21071",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"0",12,"1","AGENCE WATTEAU",NA,"1987",2,"ALLEE PROFESSEUR JULES POUMIER","4","","448724A","4",1,"1987","2",1,2025,56,"C","ALLEE",352289.54,6689285.55
"21072",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"0",12,"1","AGENCE WATTEAU",NA,"1987",2,"ALLEE PROFESSEUR JULES POUMIER","5","","448724A","4",1,"1987","2",1,2025,55,"C","ALLEE",352289.54,6689285.55
"21073",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"1",12,"1","AGENCE WATTEAU",NA,"1987",2,"ALLEE PROFESSEUR JULES POUMIER","6","","448724A","4",1,"1987","2",1,2025,55,"C","ALLEE",352289.54,6689285.55
"21074",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"1",12,"1","AGENCE WATTEAU",NA,"1987",2,"ALLEE PROFESSEUR JULES POUMIER","7","","448724A","4",1,"1987","2",1,2025,56,"C","ALLEE",352289.54,6689285.55
"21075",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"1",12,"1","AGENCE WATTEAU",NA,"1987",2,"ALLEE PROFESSEUR JULES POUMIER","8","","448724A","4",1,"1987","2",1,2025,55,"C","ALLEE",352289.54,6689285.55
"21076",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"1",12,"1","AGENCE WATTEAU",NA,"1987",1,"ALLEE PROFESSEUR JULES POUMIER","9","","448724A","4",1,"1987","2",1,2025,33,"C","ALLEE",352289.54,6689285.55
"21077",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"1",12,"1","AGENCE WATTEAU",NA,"1987",1,"ALLEE PROFESSEUR JULES POUMIER","10","","448724A","4",1,"1987","2",1,2025,38,"C","ALLEE",352289.54,6689285.55
"21078",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"1",12,"1","AGENCE WATTEAU",NA,"1987",1,"ALLEE PROFESSEUR JULES POUMIER","11","","448724A","4",1,"1987","2",1,2025,34,"C","ALLEE",352289.54,6689285.55
"21079",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"2",12,"1","AGENCE WATTEAU",NA,"1987",2,"ALLEE PROFESSEUR JULES POUMIER","12","","448724A","4",1,"1987","2",1,2025,55,"C","ALLEE",352289.54,6689285.55
"21080",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"2",12,"1","AGENCE WATTEAU",NA,"1987",2,"ALLEE PROFESSEUR JULES POUMIER","13","","448724A","4",1,"1987","2",1,2025,56,"C","ALLEE",352289.54,6689285.55
"21081",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"2",12,"1","AGENCE WATTEAU",NA,"1987",2,"ALLEE PROFESSEUR JULES POUMIER","14","","448724A","4",1,"1987","2",1,2025,55,"C","ALLEE",352289.54,6689285.55
"21082",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"2",12,"1","AGENCE WATTEAU",NA,"1987",1,"ALLEE PROFESSEUR JULES POUMIER","15","","448724A","4",1,"1987","2",1,2025,33,"C","ALLEE",352289.54,6689285.55
"21083",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"2",12,"1","AGENCE WATTEAU",NA,"1987",1,"ALLEE PROFESSEUR JULES POUMIER","16","","448724A","4",1,"1987","2",1,2025,38,"C","ALLEE",352289.54,6689285.55
"21084",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"2",12,"1","AGENCE WATTEAU",NA,"1987",1,"ALLEE PROFESSEUR JULES POUMIER","17","","448724A","4",1,"1987","2",1,2025,34,"C","ALLEE",352289.54,6689285.55
"21085",NA,"0405","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","0",44000,7,"",NA,1986,1,NA,NA,"05/12/1984",44,44109,NA,"10/2010","C","D",1,FALSE,244400404,1,"0",12,"0","AGENCE FEYDER",NA,"1986",4,"COUR DES VOLTIGEURS","1","","4484069A","2",1,"1986","2",1,2019,89,"I","COUR",354786.95,6690371.01
"21086",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"3",12,"1","AGENCE WATTEAU",NA,"1987",2,"ALLEE PROFESSEUR JULES POUMIER","18","","448724A","4",1,"1987","2",1,2025,55,"C","ALLEE",352289.54,6689285.55
"21087",NA,"0405","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","0",44000,7,"",NA,1986,1,NA,NA,"05/12/1984",44,44109,NA,"10/2010","C","D",1,FALSE,244400404,2,"0",12,"0","AGENCE FEYDER",NA,"1986",4,"COUR DES VOLTIGEURS","2","","4484069A","4",1,"1986","2",1,2019,89,"I","COUR",354783.97,6690375.64
"21088",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"3",12,"1","AGENCE WATTEAU",NA,"1987",2,"ALLEE PROFESSEUR JULES POUMIER","19","","448724A","4",1,"1987","2",1,2025,56,"C","ALLEE",352289.54,6689285.55
"21089",NA,"0405","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","0",44000,7,"",NA,1986,1,NA,NA,"05/12/1984",44,44109,NA,"10/2010","C","D",1,FALSE,244400404,3,"0",12,"0","AGENCE FEYDER",NA,"1986",4,"COUR DES VOLTIGEURS","3","","4484069A","6",1,"1986","2",1,2019,80,"I","COUR",354779.53,6690383.19
"21090",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"3",12,"1","AGENCE WATTEAU",NA,"1987",2,"ALLEE PROFESSEUR JULES POUMIER","20","","448724A","4",1,"1987","2",1,2025,55,"C","ALLEE",352289.54,6689285.55
"21091",NA,"0405","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","0",44000,7,"",NA,1986,1,NA,NA,"05/12/1984",44,44109,NA,"10/2010","C","D",1,FALSE,244400404,4,"0",12,"0","AGENCE FEYDER",NA,"1986",4,"COUR DES VOLTIGEURS","4","","4484069A","8",1,"1986","2",1,2019,80,"I","COUR",354775.35,6690388.3
"21092",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"3",12,"1","AGENCE WATTEAU",NA,"1987",1,"ALLEE PROFESSEUR JULES POUMIER","21","","448724A","4",1,"1987","2",1,2025,33,"C","ALLEE",352289.54,6689285.55
"21093",NA,"0405","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","0",44000,7,"",NA,1986,1,NA,NA,"05/12/1984",44,44109,NA,"10/2010","C","D",1,FALSE,244400404,5,"0",12,"0","AGENCE FEYDER",NA,"1986",4,"COUR DES VOLTIGEURS","5","","4484069A","10",1,"1986","2",1,2019,80,"I","COUR",354769.34,6690393.31
"21094",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"3",12,"1","AGENCE WATTEAU",NA,"1987",1,"ALLEE PROFESSEUR JULES POUMIER","22","","448724A","4",1,"1987","2",1,2025,38,"C","ALLEE",352289.54,6689285.55
"21095",NA,"0405","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","0",44000,7,"",NA,1986,1,NA,NA,"05/12/1984",44,44109,NA,"10/2010","C","D",1,FALSE,244400404,6,"0",12,"0","AGENCE FEYDER",NA,"1986",4,"COUR DES FRANCS TIREURS","6","","4484069A","6",1,"1986","2",1,2019,85,"I","COUR",354732.97,6690428.85
"21096",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,TRUE,244400404,1,"3",12,"1","AGENCE WATTEAU",NA,"1987",1,"ALLEE PROFESSEUR JULES POUMIER","23","","448724A","4",1,"1987","2",1,2025,34,"C","ALLEE",352289.54,6689285.55
"21097",NA,"0405","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","0",44000,7,"",NA,1986,1,NA,NA,"05/12/1984",44,44109,NA,"10/2010","C","D",1,FALSE,244400404,7,"0",12,"0","AGENCE FEYDER",NA,"1986",4,"COUR DES FRANCS TIREURS","7","","4484069A","8",1,"1986","2",1,2019,80,"I","COUR",354730.98,6690436.67
"21098",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,NA,244400404,1,"0",12,"2","AGENCE WATTEAU",NA,"1987",1,"ALLEE PROFESSEUR JULES POUMIER","1","","448724A","2",1,"1987","2",1,2025,34,"C","ALLEE",352306.9,6689224.1
"21099",NA,"0405","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","0",44000,7,"",NA,1986,1,NA,NA,"05/12/1984",44,44109,NA,"10/2010","C","D",1,FALSE,244400404,8,"0",12,"0","AGENCE FEYDER",NA,"1986",4,"COUR DES FRANCS TIREURS","8","","4484069A","10",1,"1986","2",1,2019,80,"I","COUR",354726.94,6690444.2
"21100",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,NA,244400404,1,"0",12,"2","AGENCE WATTEAU",NA,"1987",1,"ALLEE PROFESSEUR JULES POUMIER","2","","448724A","2",1,"1987","2",1,2025,33,"C","ALLEE",352306.9,6689224.1
"21101",NA,"0405","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","0",44000,7,"",NA,1986,1,NA,NA,"05/12/1984",44,44109,NA,"10/2010","C","D",1,FALSE,244400404,9,"0",12,"0","AGENCE FEYDER",NA,"1986",4,"COUR DES FRANCS TIREURS","9","","4484069A","12",1,"1986","2",1,2019,80,"I","COUR",354720.81,6690450.64
"21102",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,NA,244400404,1,"0",12,"2","AGENCE WATTEAU",NA,"1987",1,"ALLEE PROFESSEUR JULES POUMIER","3","","448724A","2",1,"1987","2",1,2025,34,"C","ALLEE",352306.9,6689224.1
"21103",NA,"0405","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44000,7,"",NA,1986,1,NA,NA,"05/12/1984",44,44109,NA,"10/2010","D","E",1,TRUE,244400404,3,"0",12,"1","AGENCE FEYDER",NA,"1986",3,"COUR DES FRANCS TIREURS","5","","4484069A","3",1,"1986","2",1,2019,76,"C","COUR",354739.92,6690436.56
"21104",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,NA,244400404,1,"0",12,"2","AGENCE WATTEAU",NA,"1987",1,"ALLEE PROFESSEUR JULES POUMIER","4","","448724A","2",1,"1987","2",1,2025,34,"C","ALLEE",352306.9,6689224.1
"21105",NA,"0405","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44000,7,"",NA,1986,1,NA,NA,"05/12/1984",44,44109,NA,"10/2010","D","E",1,TRUE,244400404,4,"0",12,"1","AGENCE FEYDER",NA,"1986",2,"COUR DES FRANCS TIREURS","6","","4484069A","14",1,"1986","2",1,2019,55,"C","COUR",354713.39,6690455.93
"21106",NA,"0301","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44100,6,"",NA,1987,1,NA,NA,"19/06/1987",44,44109,NA,"09/2010","D","B",1,NA,244400404,1,"0",12,"2","AGENCE WATTEAU",NA,"1987",2,"ALLEE PROFESSEUR JULES POUMIER","5","","448724A","2",1,"1987","2",1,2025,51,"C","ALLEE",352306.9,6689224.1
